,date_index,total,male,female,others,covishield,covaxin,today,tot_dose_1,tot_dose_2,total_doses,vac_18_25,vac_25_40,vac_40_60,above_60,aefi,today_dose_one,today_dose_two,today_male,today_female,today_others,today_aefi,sputnik,yesterday_vac,yesterday_dose_one,yesterday_dose_two,zycov,tot_pd,today_dose_pd,yesterday_dose_pd,corbevax,covovax,dates_vaccine
441,441,1924232008,962525042,925308162,456122,1549228725,322060755,1362000,1009837898.0,882631737.0,1924232008.0,0.0,0.0,0.0,0.0,58897.0,210194.0,867573.0,691857.0,669840.0,303.0,251.0,1224163.0,877279.0,53900.0,523297.0,0.0,31762373.0,284233.0,300082.0,47538541.0,696.0,2022-05-23
442,442,1925701219,963109356,925887906,456442,1550000335,322315160,1309592,1010068894.0,883565116.0,1925701219.0,0.0,0.0,0.0,0.0,59124.0,204150.0,826138.0,666549.0,642737.0,306.0,216.0,1224184.0,1372712.0,211491.0,875364.0,0.0,32067209.0,279304.0,285857.0,47981688.0,724.0,2022-05-24
443,443,1927152902,963704298,926471386,456734,1550761303,322561752,1293722,1010289621.0,884523101.0,1927152902.0,0.0,0.0,0.0,0.0,59305.0,191107.0,853817.0,659051.0,634387.0,284.0,151.0,1224198.0,1316545.0,205201.0,830755.0,0.0,32340180.0,248798.0,280589.0,48425720.0,801.0,2022-05-25
444,444,1928727157,964345434,927105315,457107,1551568081,322846854,1423573,1010554792.0,885533368.0,1928727157.0,0.0,0.0,0.0,0.0,59415.0,239294.0,902591.0,725051.0,698147.0,375.0,108.0,1224221.0,1307887.0,193558.0,864463.0,0.0,32638997.0,281688.0,249866.0,48908033.0,840.0,2022-05-26
445,445,1930301657,964988191,927737466,457490,1552369969,323134419,1424391,1010821743.0,886541707.0,1930301657.0,0.0,0.0,0.0,0.0,59432.0,238851.0,906500.0,727986.0,696009.0,396.0,94.0,1224237.0,1436453.0,240838.0,912569.0,0.0,32938207.0,279040.0,283046.0,49392996.0,908.0,2022-05-27
446,446,1931805007,965564270,928303711,457797,1553175173,323399420,1367640,1011054861.0,887451217.0,1931805007.0,0.0,0.0,0.0,0.0,59867.0,209463.0,818863.0,696972.0,670338.0,330.0,630.0,1224285.0,1435666.0,240595.0,914393.0,0.0,33298929.0,339314.0,280678.0,49825950.0,1051.0,2022-05-28
447,447,1932123753,965690496,928421507,457874,1553354709,323461157,223125,1011101451.0,887648726.0,1932123753.0,0.0,0.0,0.0,0.0,60123.0,32102.0,131619.0,115727.0,107330.0,68.0,5.0,1224297.0,1378265.0,211559.0,825344.0,0.0,33373576.0,59404.0,341362.0,49903332.0,1130.0,2022-05-29
448,448,1933447108,966198193,928926295,458156,1554064427,323695833,1286793,1011291807.0,888471137.0,1933447108.0,0.0,0.0,0.0,0.0,60129.0,183321.0,797224.0,654283.0,632189.0,321.0,84.0,1224311.0,226856.0,32775.0,134214.0,0.0,33684164.0,306248.0,59867.0,50282188.0,1221.0,2022-05-30
449,449,1934650349,966669703,929389454,458462,1554722249,323912214,1076530,1011466586.0,889231332.0,1934650349.0,0.0,0.0,0.0,0.0,60177.0,154018.0,677421.0,549640.0,526579.0,311.0,109.0,1224331.0,1298598.0,185125.0,805561.0,0.0,33952431.0,245091.0,307912.0,50611136.0,1291.0,2022-05-31
450,450,1935974201,967183608,929895571,458735,1555417463,324117197,1223536,1011659603.0,890058610.0,1935974201.0,0.0,0.0,0.0,0.0,60300.0,176059.0,758551.0,621064.0,602186.0,286.0,55.0,1224346.0,1086553.0,155407.0,684853.0,0.0,34255988.0,288926.0,246293.0,51034732.0,1335.0,2022-06-01
451,451,1937297730,967694108,930401290,458973,1556161112,324346495,1187452,1011831599.0,890903071.0,1937297730.0,0.0,0.0,0.0,0.0,60308.0,149019.0,751906.0,603564.0,583625.0,263.0,376.0,1224362.0,1237680.0,179324.0,767780.0,0.0,34563060.0,286527.0,290576.0,51385210.0,1423.0,2022-06-02
452,452,1938560595,968188878,930887804,459240,1556883113,324545331,1138000,1011992574.0,891723647.0,1938560595.0,0.0,0.0,0.0,0.0,60703.0,143314.0,730506.0,583930.0,553806.0,264.0,68.0,1224393.0,1199779.0,150648.0,761161.0,0.0,34844374.0,264180.0,287970.0,51727107.0,1523.0,2022-06-03
453,453,1939869062,968682832,931376602,459502,1557631933,324765686,1173261,1012166450.0,892532785.0,1939869062.0,0.0,0.0,0.0,0.0,60754.0,155175.0,710091.0,598553.0,574432.0,276.0,70.0,1224426.0,1149831.0,145356.0,739457.0,0.0,35169827.0,307995.0,265018.0,52066102.0,1787.0,2022-06-04
454,454,1940217719,968825531,931511391,459586,1557828462,324834697,248135,1012212147.0,892764660.0,1940217719.0,0.0,0.0,0.0,0.0,60768.0,32170.0,154443.0,128006.0,120056.0,73.0,21.0,1224441.0,1184599.0,157514.0,718058.0,0.0,35240912.0,61522.0,309027.0,52149027.0,1964.0,2022-06-05
455,455,1941635494,969374260,932065516,459940,1558629473,325074906,1374295,1012406567.0,893673448.0,1941635494.0,0.0,0.0,0.0,0.0,60784.0,188146.0,875343.0,691444.0,682473.0,378.0,43.0,1224455.0,252782.0,32730.0,158117.0,0.0,35555479.0,310806.0,61935.0,52525348.0,2184.0,2022-06-06
456,456,1943247023,970009552,932708753,460284,1559524286,325362758,1471884,1012626961.0,894731927.0,1943247023.0,0.0,0.0,0.0,0.0,60796.0,200848.0,958437.0,739231.0,732280.0,373.0,60.0,1224479.0,1387889.0,189853.0,886032.0,0.0,35888135.0,312599.0,312004.0,52953934.0,2438.0,2022-06-07
457,457,1944900896,970635242,933323770,460600,1560474884,325627055,1523256,1012828773.0,895771138.0,1944900896.0,0.0,0.0,0.0,0.0,60812.0,180671.0,949029.0,773598.0,749307.0,351.0,240.0,1224499.0,1488827.0,203092.0,971078.0,0.0,36300985.0,393556.0,314657.0,53392698.0,2632.0,2022-06-08
458,458,1946561430,971287971,933977242,461002,1561440228,325927639,1510427,1013049883.0,896856631.0,1946561430.0,0.0,0.0,0.0,0.0,60949.0,201536.0,976915.0,761865.0,748154.0,408.0,56.0,1224519.0,1536483.0,182235.0,959061.0,0.0,36654916.0,331976.0,395187.0,53786995.0,2921.0,2022-06-09
459,459,1948188838,971927458,934612963,461443,1562395244,326203726,1487665,1013260091.0,897922072.0,1948188838.0,0.0,0.0,0.0,0.0,60967.0,192183.0,963274.0,755915.0,731278.0,472.0,130.0,1224532.0,1524960.0,203637.0,986724.0,0.0,37006675.0,332208.0,334599.0,54182969.0,3239.0,2022-06-10
460,460,1949627530,972481846,935161505,461822,1563245483,326457058,1286199,1013437182.0,898848290.0,1949627530.0,0.0,0.0,0.0,0.0,61054.0,158325.0,812695.0,653079.0,632741.0,379.0,54.0,1224571.0,1501157.0,194279.0,973138.0,0.0,37342058.0,315179.0,333740.0,54517051.0,4239.0,2022-06-11
461,461,1950901798,973043924,935709145,462156,1564176329,326696288,1162782,1013589021.0,899806503.0,1950901798.0,0.0,0.0,0.0,0.0,61069.0,139436.0,870246.0,589273.0,573177.0,332.0,29.0,1224583.0,1298533.0,159472.0,822866.0,0.0,37506274.0,153100.0,316195.0,54620775.0,4695.0,2022-06-12
462,462,1952443333,973633194,936295838,462468,1565112413,326968217,1425328,1013778582.0,900793217.0,1952443333.0,0.0,0.0,0.0,0.0,61084.0,173592.0,895944.0,720900.0,704090.0,338.0,125.0,1224600.0,1169133.0,140389.0,875082.0,0.0,37871534.0,355792.0,153662.0,54953949.0,5026.0,2022-06-13
463,463,1953971512,974214258,936876656,462789,1566019527,327232186,1339833,1013954852.0,901779150.0,1953971512.0,0.0,0.0,0.0,0.0,61202.0,151979.0,850670.0,678198.0,661309.0,326.0,24.0,1224610.0,1458601.0,177798.0,920568.0,0.0,38237510.0,337184.0,360235.0,55310829.0,5232.0,2022-06-14
464,464,1955632684,974813085,937465392,463108,1567034266,327510339,1501077,1014143152.0,902778732.0,1955632684.0,0.0,0.0,0.0,0.0,61215.0,164171.0,886955.0,764930.0,735771.0,376.0,59.0,1224623.0,1352569.0,153685.0,859996.0,0.0,38710800.0,449951.0,338888.0,55678887.0,5441.0,2022-06-15
465,465,1957299891,975427710,938079723,463442,1568046003,327804932,1505366,1014338555.0,903812619.0,1957299891.0,0.0,0.0,0.0,0.0,61249.0,174789.0,921244.0,769096.0,735899.0,371.0,73.0,1224641.0,1513500.0,165247.0,895943.0,0.0,39148717.0,409333.0,452310.0,56039609.0,5578.0,2022-06-16
466,466,1958952488,976046357,938692159,463771,1569028080,328100845,1479304,1014537947.0,904844639.0,1958952488.0,0.0,0.0,0.0,0.0,61279.0,175567.0,910858.0,763762.0,715202.0,340.0,61.0,1224654.0,1518842.0,176008.0,931296.0,0.0,39569902.0,392879.0,411538.0,56413959.0,5822.0,2022-06-17
467,467,1960401604,976554160,939191807,464015,1569910471,328340053,1308494,1014691278.0,905699003.0,1960401604.0,0.0,0.0,0.0,0.0,61307.0,138036.0,748446.0,672775.0,635446.0,273.0,78.0,1224697.0,1491610.0,176510.0,920972.0,0.0,40011323.0,422012.0,394128.0,56740235.0,7020.0,2022-06-18
468,468,1960786458,976698442,939329893,464102,1570158694,328409843,275649,1014732458.0,905940278.0,1960786458.0,0.0,0.0,0.0,0.0,61350.0,27211.0,161358.0,141942.0,133629.0,78.0,10.0,1224707.0,1318954.0,138959.0,756728.0,0.0,40113722.0,87080.0,423267.0,56806578.0,7508.0,2022-06-19
469,469,1962105578,977185248,939809223,464435,1570961916,328631591,1282587,1014879932.0,906759273.0,1962105578.0,0.0,0.0,0.0,0.0,61351.0,143056.0,791974.0,657460.0,624751.0,376.0,236.0,1224718.0,278550.0,27475.0,163886.0,0.0,40466373.0,347557.0,87189.0,57100580.0,7645.0,2022-06-20
470,470,1963508401,977711803,940326586,464705,1571805967,328876737,1211898,1015041197.0,907642196.0,1963508401.0,0.0,0.0,0.0,0.0,61634.0,132287.0,753192.0,619787.0,591808.0,303.0,111.0,1224736.0,1293221.0,144490.0,799583.0,0.0,40825008.0,326419.0,349148.0,57414045.0,7788.0,2022-06-21
471,471,1965114905,978286590,940885865,465070,1572788081,329129060,1467205,1015223574.0,908594250.0,1965114905.0,0.0,0.0,0.0,0.0,62064.0,164424.0,853775.0,749917.0,716874.0,414.0,176.0,1224747.0,1222883.0,133386.0,761654.0,0.0,41297081.0,449006.0,327843.0,57785960.0,7929.0,2022-06-22
472,472,1966643009,978853161,941441951,465386,1573688622,329394413,1356418,1015413315.0,909527482.0,1966643009.0,0.0,0.0,0.0,0.0,62177.0,167293.0,813561.0,695883.0,660186.0,349.0,65.0,1224773.0,1482733.0,165730.0,865814.0,0.0,41702212.0,375564.0,451189.0,58148008.0,8065.0,2022-06-23
473,473,1968349416,979474071,942051359,465725,1574695810,329689100,1557265,1015625175.0,910546279.0,1968349416.0,0.0,0.0,0.0,0.0,62207.0,189562.0,914417.0,798131.0,758744.0,390.0,79.0,1224840.0,1366420.0,169075.0,820269.0,0.0,42177962.0,453286.0,377076.0,58552276.0,8262.0,2022-06-24
474,474,1969760666,979968763,942535368,465992,1575545100,329932104,1256515,1015803860.0,911346562.0,1969760666.0,0.0,0.0,0.0,0.0,62231.0,155031.0,697195.0,643526.0,612685.0,304.0,105.0,1224959.0,1569102.0,190589.0,923559.0,0.0,42610244.0,404289.0,454954.0,58869918.0,9457.0,2022-06-25
475,475,1970105081,980092355,942653446,466086,1575772148,329992125,242057,1015835657.0,911556529.0,1970105081.0,0.0,0.0,0.0,0.0,62412.0,21070.0,131772.0,124711.0,117266.0,80.0,65.0,1225016.0,1268660.0,156148.0,706761.0,0.0,42712895.0,89215.0,405751.0,58926736.0,9928.0,2022-06-26
476,476,1972045084,980754735,943316796,466407,1576906841,330347902,1898415,1016082381.0,912635856.0,1972045084.0,0.0,0.0,0.0,0.0,62417.0,240327.0,1052151.0,957192.0,940781.0,442.0,89.0,1225101.0,246699.0,21385.0,135292.0,0.0,43326847.0,605937.0,90022.0,59375420.0,10692.0,2022-06-27
477,477,1973565868,981286663,943843503,466747,1577806368,330610509,1331403,1016281264.0,913495948.0,1973565868.0,0.0,0.0,0.0,0.0,62516.0,170099.0,745780.0,678426.0,652623.0,354.0,123.0,1225192.0,1915289.0,242326.0,1062613.0,0.0,43788656.0,415524.0,610350.0,59733789.0,10882.0,2022-06-28
478,478,1975099923,981820606,944356548,467015,1578710350,330892875,1403130,1016475545.0,914348923.0,1975099923.0,0.0,0.0,0.0,0.0,62643.0,175567.0,762343.0,717154.0,685665.0,311.0,96.0,1225268.0,1340520.0,171214.0,752217.0,0.0,44275455.0,465220.0,417089.0,60081276.0,11026.0,2022-06-29
479,479,1976379908,982281831,944810267,467247,1579452545,331131264,1156374,1016657033.0,915082611.0,1976379908.0,0.0,0.0,0.0,0.0,62700.0,163383.0,653663.0,590059.0,566058.0,257.0,32.0,1225329.0,1413671.0,176640.0,769724.0,0.0,44640264.0,339328.0,467307.0,60380465.0,11177.0,2022-06-30
480,480,1977390461,982652649,945166765,467433,1580056478,331313284,899168,1016794019.0,915673127.0,1977390461.0,0.0,0.0,0.0,0.0,62706.0,119652.0,517148.0,466395.0,432568.0,205.0,68.0,1225433.0,1163947.0,164500.0,658839.0,0.0,44923315.0,262368.0,340608.0,60604700.0,11438.0,2022-07-01
481,481,1978482828,983011349,945507918,467641,1580703120,331513614,1000376,1016931212.0,916235995.0,1978482828.0,0.0,0.0,0.0,0.0,62779.0,124718.0,502092.0,515503.0,484633.0,240.0,24.0,1225611.0,907303.0,120432.0,523369.0,0.0,45315621.0,373566.0,263502.0,60848787.0,12568.0,2022-07-02
482,482,1978732248,983096239,945585361,467678,1580866899,331558546,170816,1016954623.0,916374954.0,1978732248.0,0.0,0.0,0.0,0.0,62786.0,13345.0,85243.0,88095.0,82682.0,39.0,6.0,1225748.0,1008315.0,125805.0,506616.0,0.0,45402671.0,72228.0,375894.0,60888904.0,13023.0,2022-07-03
483,483,1979832565,983465094,945944566,467884,1581526361,331756959,1061287,1017102549.0,916955294.0,1979832565.0,0.0,0.0,0.0,0.0,62788.0,143204.0,555527.0,541702.0,519328.0,257.0,76.0,1225874.0,173760.0,13590.0,87416.0,0.0,45774722.0,362556.0,72754.0,61131057.0,13186.0,2022-07-04
484,484,1980992019,983873032,946337286,468116,1582231473,331954725,983797,1017257414.0,917601319.0,1980992019.0,0.0,0.0,0.0,0.0,62812.0,129712.0,534763.0,506198.0,477337.0,262.0,32.0,1226026.0,1140296.0,152545.0,606092.0,0.0,46133286.0,319322.0,381659.0,61387373.0,13294.0,2022-07-05
485,485,1982226042,984281862,946728588,468315,1582971353,332165888,1133848,1017407882.0,918251182.0,1982226042.0,0.0,0.0,0.0,0.0,62839.0,136160.0,587132.0,580849.0,552762.0,237.0,36.0,1226142.0,992133.0,130656.0,541087.0,0.0,46566978.0,410556.0,320390.0,61670090.0,13441.0,2022-07-06
486,486,1984078280,984840592,947285810,468629,1584079542,332507957,1741033,1017642059.0,919133271.0,1984078280.0,0.0,0.0,0.0,0.0,63121.0,217567.0,817279.0,872676.0,867906.0,451.0,151.0,1226291.0,1141952.0,136960.0,593113.0,0.0,47302950.0,706187.0,411879.0,62071806.0,13556.0,2022-07-07
487,487,1985439293,985266265,947698017,468857,1584918572,332732213,1209952,1017820958.0,919792480.0,1985439293.0,0.0,0.0,0.0,0.0,63235.0,157354.0,573204.0,623767.0,585909.0,276.0,73.0,1226514.0,1756823.0,219700.0,826188.0,0.0,47825855.0,479394.0,710935.0,62369065.0,13801.0,2022-07-08
488,488,1986565660,985587822,948007252,469016,1585659655,332914602,1009797,1017953542.0,920290847.0,1986565660.0,0.0,0.0,0.0,0.0,63262.0,116161.0,430145.0,516398.0,493180.0,219.0,36.0,1226964.0,1222867.0,158609.0,581658.0,0.0,48321271.0,463491.0,482600.0,62570025.0,15286.0,2022-07-09
489,489,1987781917,986048539,948452089,469243,1586591664,333126902,1131486,1018118315.0,921031855.0,1987781917.0,0.0,0.0,0.0,0.0,63676.0,157015.0,689589.0,572829.0,558394.0,263.0,748.0,1227146.0,1018123.0,117554.0,434351.0,0.0,48631747.0,284882.0,466218.0,62641288.0,15789.0,2022-07-10
490,490,1988962489,986385577,948776307,469386,1587384519,333309537,1050644,1018249126.0,921562443.0,1988962489.0,0.0,0.0,0.0,0.0,64030.0,112803.0,458209.0,535685.0,514762.0,197.0,39.0,1227294.0,1138461.0,157845.0,692733.0,0.0,49150920.0,479632.0,287883.0,62846048.0,15963.0,2022-07-11
491,491,1990179793,986753873,949128950,469600,1588176941,333506097,1099329,1018381042.0,922151680.0,1990179793.0,0.0,0.0,0.0,0.0,64086.0,117566.0,527025.0,562874.0,536188.0,267.0,68.0,1227434.0,1059708.0,114231.0,462599.0,0.0,49647071.0,454738.0,482878.0,63074091.0,16102.0,2022-07-12
492,492,1991626974,987156257,949509969,469762,1589152676,333731319,1330209,1018521098.0,922795189.0,1991626974.0,0.0,0.0,0.0,0.0,64106.0,124359.0,577516.0,672942.0,657019.0,248.0,70.0,1227597.0,1108169.0,118553.0,532599.0,0.0,50310687.0,628334.0,457017.0,63320042.0,16212.0,2022-07-13
493,493,1994719917,987706833,950044829,470032,1590424721,334092099,1872245,1018743908.0,924747210.0,1994719917.0,0.0,0.0,0.0,0.0,64106.0,205763.0,791457.0,931484.0,940354.0,407.0,56.0,1227829.0,1339932.0,125324.0,582418.0,0.0,51228799.0,875025.0,632190.0,63690620.0,16395.0,2022-07-14
494,494,1997148132,988101892,950424884,470204,1592247504,334439081,2275707,1018912032.0,925354372.0,1997148132.0,0.0,0.0,0.0,0.0,64120.0,146462.0,537994.0,1181874.0,1093419.0,414.0,125.0,1228162.0,1887537.0,207313.0,799222.0,0.0,52881728.0,1591251.0,881002.0,63948524.0,16608.0,2022-07-15
495,495,2000014758,988447339,950757728,470402,1594334438,334819114,2525427,1019081651.0,925946939.0,2000014758.0,0.0,0.0,0.0,0.0,64120.0,133036.0,470227.0,1301130.0,1223822.0,475.0,223.0,1228696.0,2287929.0,147272.0,543414.0,0.0,54986168.0,1922164.0,1597243.0,64168318.0,17886.0,2022-07-16
496,496,2000577541,988540609,950842768,470451,1594792294,334919650,442356,1019115952.0,926066224.0,2000577541.0,0.0,0.0,0.0,0.0,64134.0,22445.0,82086.0,232565.0,209701.0,90.0,8.0,1228989.0,2554960.0,135233.0,480948.0,0.0,55395365.0,337825.0,1938779.0,64210571.0,18435.0,2022-07-17
497,497,2003520221,988872726,951157072,470637,1597019780,335316708,2772365,1019274882.0,926595031.0,2003520221.0,0.0,0.0,0.0,0.0,64170.0,144511.0,480275.0,1404877.0,1366904.0,584.0,161.0,1229317.0,445820.0,22660.0,83746.0,0.0,57650308.0,2147579.0,339414.0,64404834.0,18569.0,2022-07-18
498,498,2006276135,989225401,951496879,470812,1599223997,335752428,2584728,1019435917.0,927093095.0,2006276135.0,0.0,0.0,0.0,0.0,64170.0,143319.0,447779.0,1291938.0,1292198.0,592.0,96.0,1229592.0,2773265.0,144590.0,480544.0,0.0,59747123.0,1993630.0,2148131.0,64612993.0,18707.0,2022-07-19
499,499,2009387279,989568547,951827705,470978,1601639205,336205765,2892250,1019602745.0,927611781.0,2009387279.0,0.0,0.0,0.0,0.0,64195.0,148561.0,458547.0,1444775.0,1446912.0,563.0,134.0,1229817.0,2597290.0,144882.0,453102.0,0.0,62172753.0,2285142.0,1999306.0,64807699.0,18843.0,2022-07-20
500,500,2013317187,990093031,952342632,471264,1604559260,336819037,3681346,1019856222.0,928425574.0,2013317187.0,0.0,0.0,0.0,0.0,64202.0,228301.0,745109.0,1833068.0,1847474.0,804.0,149.0,1229978.0,2907400.0,149557.0,463726.0,0.0,65035391.0,2707936.0,2294117.0,65143168.0,18944.0,2022-07-21
501,501,2017045596,990462387,952704025,471465,1607552464,337328069,3486645,1020039049.0,928961285.0,2017045596.0,0.0,0.0,0.0,0.0,64302.0,162158.0,475560.0,1729099.0,1756816.0,730.0,131.0,1230216.0,3700740.0,230664.0,750276.0,0.0,68045262.0,2848927.0,2719800.0,65374349.0,19114.0,2022-07-22
502,502,2020079845,990768582,952998680,471636,1610038715,337756250,2867626,1020188123.0,929394969.0,2020079845.0,0.0,0.0,0.0,0.0,64306.0,134047.0,390858.0,1449007.0,1417980.0,639.0,113.0,1230633.0,3487871.0,162202.0,476097.0,0.0,70496753.0,2342721.0,2849572.0,65560165.0,20228.0,2022-07-23
503,503,2022010801,991063108,953284574,471768,1611506481,338040672,1664749,1020312182.0,929888437.0,2022010801.0,0.0,0.0,0.0,0.0,64306.0,102838.0,426387.0,824702.0,839712.0,335.0,202.0,1230827.0,2880567.0,134914.0,392611.0,0.0,71810182.0,1135524.0,2353042.0,65610100.0,20651.0,2022-07-24
504,504,2025218695,991366381,953575430,471953,1614129783,338516206,3022350,1020453734.0,930310047.0,2025218695.0,0.0,0.0,0.0,0.0,64465.0,128768.0,378852.0,1510038.0,1511588.0,724.0,93.0,1230988.0,1676937.0,103444.0,429861.0,0.0,74454914.0,2514730.0,1143632.0,65785562.0,20845.0,2022-07-25
505,505,2028105726,991676423,953869459,472103,1616465474,338972630,2720790,1020609640.0,930729231.0,2028105726.0,0.0,0.0,0.0,0.0,64489.0,142047.0,382188.0,1359413.0,1360750.0,627.0,113.0,1231120.0,3036011.0,129811.0,382320.0,0.0,76766855.0,2196555.0,2523880.0,65980657.0,20926.0,2022-07-26
506,506,2032376683,992019902,954202217,472278,1619791884,339635286,4042727,1020775595.0,931245803.0,2032376683.0,0.0,0.0,0.0,0.0,64489.0,150115.0,473384.0,2036515.0,2005363.0,849.0,247.0,1231267.0,2733217.0,143021.0,384442.0,0.0,80355285.0,3419228.0,2205754.0,66209025.0,21009.0,2022-07-27
507,507,2036250272,992511821,954678258,472579,1622637361,340316704,3633480,1021021019.0,931982734.0,2036250272.0,0.0,0.0,0.0,0.0,64584.0,222457.0,685275.0,1818096.0,1814457.0,927.0,476.0,1231391.0,4062742.0,151295.0,476472.0,0.0,83246519.0,2725748.0,3434975.0,66542092.0,21155.0,2022-07-28
508,508,2039584301,992809776,954967238,472764,1625297651,340798279,3153935,1021181058.0,932396547.0,2039584301.0,0.0,0.0,0.0,0.0,65018.0,146773.0,379227.0,1581370.0,1571880.0,685.0,569.0,1231537.0,3653820.0,224367.0,691154.0,0.0,86006696.0,2627935.0,2738299.0,66752854.0,21357.0,2022-07-29
509,509,2042687065,993090255,955239597,473016,1627825062,341251169,2960500,1021331961.0,932785794.0,2042687065.0,0.0,0.0,0.0,0.0,65408.0,138910.0,357000.0,1484621.0,1475161.0,718.0,760.0,1231946.0,3169264.0,147927.0,381553.0,0.0,88569310.0,2464590.0,2639784.0,66944176.0,21487.0,2022-07-30
510,510,2043487439,993152123,955298547,473071,1628512562,341375167,700854,1021358430.0,932861183.0,2043487439.0,0.0,0.0,0.0,0.0,66123.0,18327.0,57876.0,360778.0,339909.0,167.0,57.0,1232168.0,2970883.0,139579.0,358783.0,0.0,89267826.0,624651.0,2472521.0,66976666.0,21533.0,2022-07-31
511,511,2046213831,993381088,955516959,473253,1630602016,341735823,2561445,1021493424.0,933207021.0,2046213831.0,0.0,0.0,0.0,0.0,66183.0,122313.0,314557.0,1279154.0,1281659.0,632.0,875.0,1232177.0,704639.0,18796.0,58442.0,0.0,91513386.0,2124575.0,627401.0,67133288.0,21553.0,2022-08-01
512,512,2048559223,993629714,955750283,473387,1632489149,342087328,2186392,1021616296.0,933552537.0,2048559223.0,0.0,0.0,0.0,0.0,66835.0,111108.0,312603.0,1097483.0,1088421.0,488.0,80.0,1232187.0,2576017.0,123179.0,316168.0,0.0,93390390.0,1762681.0,2136670.0,67300602.0,21558.0,2022-08-02
513,513,2052441042,993911730,956024910,473537,1635547937,342658244,3656705,1021753159.0,933987607.0,2052441042.0,0.0,0.0,0.0,0.0,66840.0,121359.0,390024.0,1850884.0,1805035.0,786.0,381.0,1232201.0,2197732.0,111756.0,314498.0,0.0,96700276.0,3145322.0,1771478.0,67489378.0,21563.0,2022-08-03
514,514,2056143569,994317305,956417487,473771,1638431746,343159559,3463279,1021963397.0,934590105.0,2056143569.0,0.0,0.0,0.0,0.0,67130.0,191279.0,555605.0,1726075.0,1736387.0,817.0,149.0,1232207.0,3672832.0,122118.0,392137.0,0.0,99590067.0,2716395.0,3158577.0,67767623.0,21582.0,2022-08-04
515,515,2059396315,994618493,956706713,473948,1641099695,343550290,3037330,1022119187.0,935015027.0,2059396315.0,0.0,0.0,0.0,0.0,67288.0,142559.0,386272.0,1501983.0,1534595.0,752.0,101.0,1232217.0,3480727.0,192501.0,558576.0,0.0,102262101.0,2508499.0,2729650.0,67967126.0,21601.0,2022-08-05
516,516,2062313175,994903855,956978406,474135,1643527122,343926012,2746014,1022263849.0,935406992.0,2062313175.0,0.0,0.0,0.0,0.0,67335.0,134700.0,361565.0,1372754.0,1372575.0,685.0,99.0,1232240.0,3054293.0,143450.0,388886.0,0.0,104642334.0,2249749.0,2521957.0,68155935.0,21621.0,2022-08-06
517,517,2065870861,995242578,957300167,474314,1646448769,344392824,3298027,1022416947.0,935939685.0,2065870861.0,0.0,0.0,0.0,0.0,67336.0,136062.0,485409.0,1644099.0,1652966.0,962.0,68.0,1232245.0,2760394.0,135582.0,363750.0,0.0,107514229.0,2676556.0,2261062.0,68232200.0,21635.0,2022-08-07
518,518,2068997657,995500434,957542834,474450,1649085568,344764968,2939886,1022554170.0,936293749.0,2068997657.0,0.0,0.0,0.0,0.0,67342.0,122666.0,322629.0,1441502.0,1497739.0,645.0,86.0,1232264.0,3316280.0,137468.0,488411.0,0.0,110149738.0,2494591.0,2690401.0,68380033.0,21639.0,2022-08-08
519,519,2070464837,995637497,957671830,474525,1650390373,344975934,1344576,1022614403.0,936472657.0,2070464837.0,0.0,0.0,0.0,0.0,67348.0,52170.0,155399.0,665042.0,679195.0,339.0,52.0,1232287.0,2954034.0,123518.0,324333.0,0.0,111377777.0,1137007.0,2506183.0,68446080.0,21649.0,2022-08-09
520,520,2073113275,995840353,957859490,474625,1652476113,345269909,2442070,1022719952.0,936796549.0,2073113275.0,0.0,0.0,0.0,0.0,67349.0,92348.0,285771.0,1208698.0,1232795.0,577.0,108.0,1232304.0,1352629.0,52682.0,156881.0,0.0,113596774.0,2063951.0,1143066.0,68551767.0,21663.0,2022-08-10
521,521,2074834128,996050225,958058588,474739,1653959701,345535955,1573296,1022812863.0,937080276.0,2074834128.0,0.0,0.0,0.0,0.0,67356.0,82082.0,255353.0,781933.0,790970.0,393.0,50.0,1232310.0,2456671.0,93093.0,287591.0,0.0,114940989.0,1235861.0,2075987.0,68667237.0,21663.0,2022-08-11
522,522,2077353230,996223912,958224527,474869,1656013397,345783171,2287462,1022903006.0,937347528.0,2077353230.0,0.0,0.0,0.0,0.0,67358.0,78645.0,232652.0,1111623.0,1175377.0,462.0,77.0,1232322.0,1583986.0,82840.0,257781.0,0.0,117102696.0,1976165.0,1243365.0,68757751.0,21665.0,2022-08-12
523,523,2080081039,996461456,958448140,475060,1658330653,346110954,2534528,1023010300.0,937686409.0,2080081039.0,0.0,0.0,0.0,0.0,67359.0,100722.0,314303.0,1256294.0,1277551.0,683.0,87.0,1232333.0,2296968.0,79039.0,233780.0,0.0,119384330.0,2119503.0,1984149.0,68880327.0,21666.0,2022-08-13
524,524,2082543463,996580539,958559942,475204,1660587275,346352315,2359695,1023055286.0,937852775.0,2082543463.0,0.0,0.0,0.0,0.0,67363.0,41293.0,153290.0,1196415.0,1162333.0,947.0,46.0,1232345.0,2549837.0,101171.0,316539.0,0.0,121635402.0,2165112.0,2132127.0,68920802.0,21667.0,2022-08-14
