,state_id,Title,Total,Partial vaccinated,Fully Vaccinated,Date
4714,16,Karnataka,26042614,21196915,4845699,2021-07-13 18:16:03
4715,17,Kerala,16059858,11695199,4364659,2021-07-13 18:16:03
4716,18,Ladakh,244282,182773,61509,2021-07-13 18:16:03
4717,19,Lakshadweep,59657,48155,11502,2021-07-13 18:16:03
4718,20,Madhya Pradesh,23977911,20160054,3817857,2021-07-13 18:16:03
4719,21,Maharashtra,37296249,29129845,8166404,2021-07-13 18:16:03
4720,22,Manipur,911582,821525,90057,2021-07-13 18:16:03
4721,23,Meghalaya,839967,736070,103897,2021-07-13 18:16:03
4722,24,Mizoram,695980,592691,103289,2021-07-13 18:16:03
4723,25,Nagaland,618772,519353,99419,2021-07-13 18:16:03
4724,26,Odisha,13577304,10830287,2747017,2021-07-13 18:16:03
4725,27,Puducherry,615861,496806,119055,2021-07-13 18:16:03
4726,28,Punjab,7664312,6217365,1446947,2021-07-13 18:16:03
4727,29,Rajasthan,26864455,21932046,4932409,2021-07-13 18:16:03
4728,30,Sikkim,572209,447174,125035,2021-07-13 18:16:03
4729,31,Tamil Nadu,18181398,15039119,3142279,2021-07-13 18:16:03
4730,32,Telangana,12746415,10626050,2120365,2021-07-13 18:16:03
4731,33,Tripura,2755529,2088117,667412,2021-07-13 18:16:03
4732,34,Uttar Pradesh,38345389,32262219,6083170,2021-07-13 18:16:03
4733,35,Uttarakhand,4960171,3938366,1021805,2021-07-13 18:16:03
4734,36,West Bengal,24586285,17895909,6690376,2021-07-13 18:16:03
4735,37,Daman and Diu,252088,219390,32698,2021-07-13 18:16:03
4736,1,Andaman and Nicobar Islands,246669,177013,69656,2021-07-14 18:11:14
4737,2,Andhra Pradesh,18040090,14191112,3848978,2021-07-14 18:11:14
4738,3,Arunachal Pradesh,736247,611763,124484,2021-07-14 18:11:14
4739,4,Assam,8474492,7042260,1432232,2021-07-14 18:11:14
4740,5,Bihar,19302470,16477106,2825364,2021-07-14 18:11:14
4741,6,Chandigarh,646643,520502,126141,2021-07-14 18:11:14
4742,7,Chhattisgarh,9630813,7744106,1886707,2021-07-14 18:11:14
4743,8,Dadra and Nagar Haveli,301334,271003,30331,2021-07-14 18:11:14
4744,9,Delhi,9153718,7002464,2151254,2021-07-14 18:11:14
4745,10,Goa,1144976,954703,190273,2021-07-14 18:11:14
4746,11,Gujarat,28503866,21984688,6519178,2021-07-14 18:11:14
4747,12,Haryana,10187224,8323935,1863289,2021-07-14 18:11:14
4748,13,Himachal Pradesh,4447275,3491953,955322,2021-07-14 18:11:14
4749,14,Jammu and Kashmir,5287631,4411788,875843,2021-07-14 18:11:14
4750,15,Jharkhand,7969071,6584629,1384442,2021-07-14 18:11:14
4751,16,Karnataka,26484472,21531193,4953279,2021-07-14 18:11:14
4752,17,Kerala,16206261,11787878,4418383,2021-07-14 18:11:14
4753,18,Ladakh,246067,184350,61717,2021-07-14 18:11:14
4754,19,Lakshadweep,60568,48684,11884,2021-07-14 18:11:14
4755,20,Madhya Pradesh,24566317,20652966,3913351,2021-07-14 18:11:14
4756,21,Maharashtra,37924042,29557531,8366511,2021-07-14 18:11:14
4757,22,Manipur,946944,852445,94499,2021-07-14 18:11:14
4758,23,Meghalaya,853459,746519,106940,2021-07-14 18:11:14
4759,24,Mizoram,709269,600309,108960,2021-07-14 18:11:14
4760,25,Nagaland,633282,528576,104706,2021-07-14 18:11:14
4761,26,Odisha,13815672,10994545,2821127,2021-07-14 18:11:14
4762,27,Puducherry,628690,506999,121691,2021-07-14 18:11:14
4763,28,Punjab,7797266,6339924,1457342,2021-07-14 18:11:14
4764,29,Rajasthan,27443343,22338369,5104974,2021-07-14 18:11:14
4765,30,Sikkim,576624,451037,125587,2021-07-14 18:11:14
4766,31,Tamil Nadu,18548239,15322521,3225718,2021-07-14 18:11:14
4767,32,Telangana,12840921,10707196,2133725,2021-07-14 18:11:14
4768,33,Tripura,2782404,2109378,673026,2021-07-14 18:11:14
4769,34,Uttar Pradesh,38837428,32665993,6171435,2021-07-14 18:11:14
4770,35,Uttarakhand,5024419,3968209,1056210,2021-07-14 18:11:14
4771,36,West Bengal,25034355,18136147,6898208,2021-07-14 18:11:14
4772,37,Daman and Diu,255580,222220,33360,2021-07-14 18:11:14
4773,1,Andaman and Nicobar Islands,251147,178771,72376,2021-07-15 18:13:05
4774,2,Andhra Pradesh,18130140,14242409,3887731,2021-07-15 18:13:05
4775,3,Arunachal Pradesh,746764,617766,128998,2021-07-15 18:13:05
4776,4,Assam,8543611,7073403,1470208,2021-07-15 18:13:05
4777,5,Bihar,19783157,16847635,2935522,2021-07-15 18:13:05
4778,6,Chandigarh,655179,525981,129198,2021-07-15 18:13:05
4779,7,Chhattisgarh,9676220,7769158,1907062,2021-07-15 18:13:05
4780,8,Dadra and Nagar Haveli,306956,276252,30704,2021-07-15 18:13:05
4781,9,Delhi,9186905,7023654,2163251,2021-07-15 18:13:05
4782,10,Goa,1155882,960479,195403,2021-07-15 18:13:05
4783,11,Gujarat,28762393,22155836,6606557,2021-07-15 18:13:05
4784,12,Haryana,10258746,8367171,1891575,2021-07-15 18:13:05
4785,13,Himachal Pradesh,4473681,3495554,978127,2021-07-15 18:13:05
4786,14,Jammu and Kashmir,5363634,4452507,911127,2021-07-15 18:13:05
4787,15,Jharkhand,8018791,6620137,1398654,2021-07-15 18:13:05
4788,16,Karnataka,26614219,21609700,5004519,2021-07-15 18:13:05
4789,17,Kerala,16360256,11856125,4504131,2021-07-15 18:13:05
4790,18,Ladakh,246543,184640,61903,2021-07-15 18:13:05
4791,19,Lakshadweep,61144,48780,12364,2021-07-15 18:13:05
4792,20,Madhya Pradesh,25015501,21028776,3986725,2021-07-15 18:13:05
4793,21,Maharashtra,38267995,29723209,8544786,2021-07-15 18:13:05
4794,22,Manipur,974479,876836,97643,2021-07-15 18:13:05
4795,23,Meghalaya,870101,758555,111546,2021-07-15 18:13:05
4796,24,Mizoram,721084,604815,116269,2021-07-15 18:13:05
4797,25,Nagaland,643785,534668,109117,2021-07-15 18:13:05
4798,26,Odisha,14014960,11090865,2924095,2021-07-15 18:13:05
4799,27,Puducherry,633987,510271,123716,2021-07-15 18:13:05
4800,28,Punjab,7822491,6358671,1463820,2021-07-15 18:13:05
4801,29,Rajasthan,27500600,22373497,5127103,2021-07-15 18:13:05
4802,30,Sikkim,586083,455475,130608,2021-07-15 18:13:05
4803,31,Tamil Nadu,18730668,15443587,3287081,2021-07-15 18:13:05
4804,32,Telangana,12962575,10762037,2200538,2021-07-15 18:13:05
4805,33,Tripura,2808453,2126035,682418,2021-07-15 18:13:05
4806,34,Uttar Pradesh,39516462,33208981,6307481,2021-07-15 18:13:05
4807,35,Uttarakhand,5092396,3992311,1100085,2021-07-15 18:13:05
4808,36,West Bengal,25273258,18247452,7025806,2021-07-15 18:13:05
4809,37,Daman and Diu,256684,222873,33811,2021-07-15 18:13:05
4810,1,Andaman and Nicobar Islands,254814,179879,74935,2021-07-16 18:13:05
4811,2,Andhra Pradesh,18391785,14395270,3996515,2021-07-16 18:13:05
4812,3,Arunachal Pradesh,756314,623036,133278,2021-07-16 18:13:05
4813,4,Assam,8643029,7145077,1497952,2021-07-16 18:13:05
4814,5,Bihar,20092154,17088089,3004065,2021-07-16 18:13:05
4815,6,Chandigarh,664346,531740,132606,2021-07-16 18:13:05
4816,7,Chhattisgarh,9691397,7778039,1913358,2021-07-16 18:13:05
4817,8,Dadra and Nagar Haveli,313187,282129,31058,2021-07-16 18:13:05
4818,9,Delhi,9274314,7086069,2188245,2021-07-16 18:13:05
4819,10,Goa,1166709,965882,200827,2021-07-16 18:13:05
4820,11,Gujarat,29037045,22342001,6695044,2021-07-16 18:13:05
4821,12,Haryana,10412492,8456784,1955708,2021-07-16 18:13:05
4822,13,Himachal Pradesh,4500778,3498848,1001930,2021-07-16 18:13:05
4823,14,Jammu and Kashmir,5437313,4489337,947976,2021-07-16 18:13:05
4824,15,Jharkhand,8186347,6726458,1459889,2021-07-16 18:13:05
4825,16,Karnataka,26851134,21741826,5109308,2021-07-16 18:13:05
4826,17,Kerala,16485990,11918604,4567386,2021-07-16 18:13:05
4827,18,Ladakh,246776,184757,62019,2021-07-16 18:13:05
4828,19,Lakshadweep,61637,48893,12744,2021-07-16 18:13:05
4829,20,Madhya Pradesh,25028056,21039211,3988845,2021-07-16 18:13:05
4830,21,Maharashtra,38894689,30053289,8841400,2021-07-16 18:13:05
4831,22,Manipur,1001544,901371,100173,2021-07-16 18:13:05
4832,23,Meghalaya,886290,769669,116621,2021-07-16 18:13:05
4833,24,Mizoram,733598,608456,125142,2021-07-16 18:13:05
4834,25,Nagaland,653588,541764,111824,2021-07-16 18:13:05
4835,26,Odisha,14143588,11146869,2996719,2021-07-16 18:13:05
4836,27,Puducherry,639723,513820,125903,2021-07-16 18:13:05
4837,28,Punjab,8002865,6465498,1537367,2021-07-16 18:13:05
4838,29,Rajasthan,27641745,22426875,5214870,2021-07-16 18:13:05
4839,30,Sikkim,595976,461643,134333,2021-07-16 18:13:05
4840,31,Tamil Nadu,19028978,15655125,3373853,2021-07-16 18:13:05
4841,32,Telangana,13148507,10833368,2315139,2021-07-16 18:13:05
4842,33,Tripura,2827700,2137737,689963,2021-07-16 18:13:05
4843,34,Uttar Pradesh,39934673,33522527,6412146,2021-07-16 18:13:05
4844,35,Uttarakhand,5145220,4014316,1130904,2021-07-16 18:13:05
4845,36,West Bengal,25609415,18379397,7230018,2021-07-16 18:13:05
4846,37,Daman and Diu,257988,223621,34367,2021-07-16 18:13:05
4847,1,Andaman and Nicobar Islands,257871,180673,77198,2021-07-17 18:01:39
4848,2,Andhra Pradesh,18625728,14507747,4117981,2021-07-17 18:01:39
4849,3,Arunachal Pradesh,763807,627353,136454,2021-07-17 18:01:39
4850,4,Assam,8763717,7237044,1526673,2021-07-17 18:01:39
4851,5,Bihar,20663069,17553230,3109839,2021-07-17 18:01:39
4852,6,Chandigarh,676154,538909,137245,2021-07-17 18:01:39
4853,7,Chhattisgarh,9876604,7889111,1987493,2021-07-17 18:01:39
4854,8,Dadra and Nagar Haveli,317705,286243,31462,2021-07-17 18:01:39
4855,9,Delhi,9346116,7134416,2211700,2021-07-17 18:01:39
4856,10,Goa,1184432,975773,208659,2021-07-17 18:01:39
4857,11,Gujarat,29350855,22562358,6788497,2021-07-17 18:01:39
4858,12,Haryana,10509222,8514017,1995205,2021-07-17 18:01:39
4859,13,Himachal Pradesh,4544791,3505004,1039787,2021-07-17 18:01:39
4860,14,Jammu and Kashmir,5482249,4512931,969318,2021-07-17 18:01:39
4861,15,Jharkhand,8278886,6794892,1483994,2021-07-17 18:01:39
4862,16,Karnataka,27211216,21951177,5260039,2021-07-17 18:01:39
4863,17,Kerala,16650485,11989687,4660798,2021-07-17 18:01:39
4864,18,Ladakh,247139,184970,62169,2021-07-17 18:01:39
4865,19,Lakshadweep,61956,48946,13010,2021-07-17 18:01:39
4866,20,Madhya Pradesh,25182121,21168157,4013964,2021-07-17 18:01:39
4867,21,Maharashtra,39381845,30339078,9042767,2021-07-17 18:01:39
4868,22,Manipur,1027069,923052,104017,2021-07-17 18:01:39
4869,23,Meghalaya,897149,777402,119747,2021-07-17 18:01:39
4870,24,Mizoram,736794,609286,127508,2021-07-17 18:01:39
4871,25,Nagaland,657850,545012,112838,2021-07-17 18:01:39
4872,26,Odisha,14261550,11189648,3071902,2021-07-17 18:01:39
4873,27,Puducherry,645742,517902,127840,2021-07-17 18:01:39
4874,28,Punjab,8035894,6485454,1550440,2021-07-17 18:01:39
4875,29,Rajasthan,28339982,22825332,5514650,2021-07-17 18:01:39
4876,30,Sikkim,600482,464383,136099,2021-07-17 18:01:39
4877,31,Tamil Nadu,19382285,15924709,3457576,2021-07-17 18:01:39
4878,32,Telangana,13267645,10868291,2399354,2021-07-17 18:01:39
4879,33,Tripura,2832538,2140335,692203,2021-07-17 18:01:39
4880,34,Uttar Pradesh,40351449,33830125,6521324,2021-07-17 18:01:39
4881,35,Uttarakhand,5201427,4035902,1165525,2021-07-17 18:01:39
4882,36,West Bengal,26000121,18540516,7459605,2021-07-17 18:01:39
4883,37,Daman and Diu,259703,224610,35093,2021-07-17 18:01:39
4884,1,Andaman and Nicobar Islands,258110,180805,77305,2021-07-18 18:16:06
4885,2,Andhra Pradesh,18649051,14513706,4135345,2021-07-18 18:16:06
4886,3,Arunachal Pradesh,767031,629663,137368,2021-07-18 18:16:06
4887,4,Assam,8782510,7250332,1532178,2021-07-18 18:16:06
4888,5,Bihar,20914922,17761503,3153419,2021-07-18 18:16:06
4889,6,Chandigarh,684417,544177,140240,2021-07-18 18:16:06
4890,7,Chhattisgarh,9951458,7939192,2012266,2021-07-18 18:16:06
4891,8,Dadra and Nagar Haveli,318485,286932,31553,2021-07-18 18:16:06
4892,9,Delhi,9357476,7141467,2216009,2021-07-18 18:16:06
4893,10,Goa,1190638,978988,211650,2021-07-18 18:16:06
4894,11,Gujarat,29354675,22564829,6789846,2021-07-18 18:16:06
4895,12,Haryana,10578419,8558860,2019559,2021-07-18 18:16:06
4896,13,Himachal Pradesh,4544883,3505080,1039803,2021-07-18 18:16:06
4897,14,Jammu and Kashmir,5534891,4544050,990841,2021-07-18 18:16:06
4898,15,Jharkhand,8316876,6824102,1492774,2021-07-18 18:16:06
4899,16,Karnataka,27324330,22018801,5305529,2021-07-18 18:16:06
4900,17,Kerala,16704293,12021046,4683247,2021-07-18 18:16:06
4901,18,Ladakh,247199,185017,62182,2021-07-18 18:16:06
4902,19,Lakshadweep,62021,49004,13017,2021-07-18 18:16:06
4903,20,Madhya Pradesh,25192158,21176794,4015364,2021-07-18 18:16:06
4904,21,Maharashtra,39513058,30417030,9096028,2021-07-18 18:16:06
4905,22,Manipur,1033928,929481,104447,2021-07-18 18:16:06
4906,23,Meghalaya,897621,777736,119885,2021-07-18 18:16:06
4907,24,Mizoram,736894,609380,127514,2021-07-18 18:16:06
4908,25,Nagaland,665218,550447,114771,2021-07-18 18:16:06
4909,26,Odisha,14275865,11197418,3078447,2021-07-18 18:16:06
4910,27,Puducherry,647196,519005,128191,2021-07-18 18:16:06
4911,28,Punjab,8041864,6488932,1552932,2021-07-18 18:16:06
4912,29,Rajasthan,28728054,23104088,5623966,2021-07-18 18:16:06
4913,30,Sikkim,600616,464508,136108,2021-07-18 18:16:06
4914,31,Tamil Nadu,19496996,16014013,3482983,2021-07-18 18:16:06
4915,32,Telangana,13280389,10872534,2407855,2021-07-18 18:16:06
4916,33,Tripura,2833900,2141163,692737,2021-07-18 18:16:06
4917,34,Uttar Pradesh,40368178,33842280,6525898,2021-07-18 18:16:06
4918,35,Uttarakhand,5230315,4052712,1177603,2021-07-18 18:16:06
4919,36,West Bengal,26098053,18590094,7507959,2021-07-18 18:16:06
4920,37,Daman and Diu,259981,224709,35272,2021-07-18 18:16:06
4921,1,Andaman and Nicobar Islands,261259,181725,79534,2021-07-19 18:15:50
4922,2,Andhra Pradesh,18797967,14559126,4238841,2021-07-19 18:15:50
4923,3,Arunachal Pradesh,776986,635185,141801,2021-07-19 18:15:50
4924,4,Assam,8939320,7382171,1557149,2021-07-19 18:15:50
4925,5,Bihar,21339603,18112947,3226656,2021-07-19 18:15:50
4926,6,Chandigarh,693228,549385,143843,2021-07-19 18:15:50
4927,7,Chhattisgarh,10109053,8041911,2067142,2021-07-19 18:15:50
4928,8,Dadra and Nagar Haveli,321254,289437,31817,2021-07-19 18:15:50
4929,9,Delhi,9383467,7158176,2225291,2021-07-19 18:15:50
4930,10,Goa,1202589,985642,216947,2021-07-19 18:15:50
4931,11,Gujarat,29751152,22849133,6902019,2021-07-19 18:15:50
4932,12,Haryana,10696109,8633271,2062838,2021-07-19 18:15:50
4933,13,Himachal Pradesh,4607739,3542306,1065433,2021-07-19 18:15:50
4934,14,Jammu and Kashmir,5622199,4585652,1036547,2021-07-19 18:15:50
4935,15,Jharkhand,8349211,6848768,1500443,2021-07-19 18:15:50
4936,16,Karnataka,27595996,22187924,5408072,2021-07-19 18:15:50
4937,17,Kerala,17058684,12156815,4901869,2021-07-19 18:15:50
4938,18,Ladakh,247527,185146,62381,2021-07-19 18:15:50
4939,19,Lakshadweep,62346,49064,13282,2021-07-19 18:15:50
4940,20,Madhya Pradesh,25678516,21551160,4127356,2021-07-19 18:15:50
4941,21,Maharashtra,39911420,30636226,9275194,2021-07-19 18:15:50
4942,22,Manipur,1057386,946997,110389,2021-07-19 18:15:50
4943,23,Meghalaya,914978,788233,126745,2021-07-19 18:15:50
4944,24,Mizoram,752265,614347,137918,2021-07-19 18:15:50
4945,25,Nagaland,679321,560636,118685,2021-07-19 18:15:50
4946,26,Odisha,14571472,11329406,3242066,2021-07-19 18:15:50
4947,27,Puducherry,654259,523930,130329,2021-07-19 18:15:50
4948,28,Punjab,8055801,6497157,1558644,2021-07-19 18:15:50
4949,29,Rajasthan,29004440,23295064,5709376,2021-07-19 18:15:50
4950,30,Sikkim,602701,465924,136777,2021-07-19 18:15:50
4951,31,Tamil Nadu,19749085,16212301,3536784,2021-07-19 18:15:50
4952,32,Telangana,13453988,10941162,2512826,2021-07-19 18:15:50
4953,33,Tripura,2855785,2153655,702130,2021-07-19 18:15:50
4954,34,Uttar Pradesh,41047998,34390799,6657199,2021-07-19 18:15:50
4955,35,Uttarakhand,5298863,4088662,1210201,2021-07-19 18:15:50
4956,36,West Bengal,26425090,18750894,7674196,2021-07-19 18:15:50
4957,37,Daman and Diu,261076,225343,35733,2021-07-19 18:15:50
4958,1,Andaman and Nicobar Islands,265699,184157,81542,2021-07-20 18:01:42
4959,2,Andhra Pradesh,19036238,14668281,4367957,2021-07-20 18:01:42
4960,3,Arunachal Pradesh,783786,638759,145027,2021-07-20 18:01:42
4961,4,Assam,9084754,7497592,1587162,2021-07-20 18:01:42
4962,5,Bihar,21518602,18257434,3261168,2021-07-20 18:01:42
4963,6,Chandigarh,703489,554918,148571,2021-07-20 18:01:42
4964,7,Chhattisgarh,10244935,8135158,2109777,2021-07-20 18:01:42
4965,8,Dadra and Nagar Haveli,324092,291981,32111,2021-07-20 18:01:42
4966,9,Delhi,9455470,7200320,2255150,2021-07-20 18:01:42
4967,10,Goa,1213360,990912,222448,2021-07-20 18:01:42
4968,11,Gujarat,30164637,23145112,7019525,2021-07-20 18:01:42
4969,12,Haryana,10792955,8692323,2100632,2021-07-20 18:01:42
4970,13,Himachal Pradesh,4683571,3593645,1089926,2021-07-20 18:01:42
4971,14,Jammu and Kashmir,5676697,4615137,1061560,2021-07-20 18:01:42
4972,15,Jharkhand,8370920,6864386,1506534,2021-07-20 18:01:42
4973,16,Karnataka,27779600,22304712,5474888,2021-07-20 18:01:42
4974,17,Kerala,17329394,12277830,5051564,2021-07-20 18:01:42
4975,18,Ladakh,247824,185298,62526,2021-07-20 18:01:42
4976,19,Lakshadweep,62715,49196,13519,2021-07-20 18:01:42
4977,20,Madhya Pradesh,25692342,21562031,4130311,2021-07-20 18:01:42
4978,21,Maharashtra,40107948,30751876,9356072,2021-07-20 18:01:42
4979,22,Manipur,1082124,965549,116575,2021-07-20 18:01:42
4980,23,Meghalaya,933601,799336,134265,2021-07-20 18:01:42
4981,24,Mizoram,768748,619529,149219,2021-07-20 18:01:42
4982,25,Nagaland,692524,569978,122546,2021-07-20 18:01:42
4983,26,Odisha,14789563,11441234,3348329,2021-07-20 18:01:42
4984,27,Puducherry,660092,528009,132083,2021-07-20 18:01:42
4985,28,Punjab,8066359,6503408,1562951,2021-07-20 18:01:42
4986,29,Rajasthan,29112114,23366886,5745228,2021-07-20 18:01:42
4987,30,Sikkim,610184,471162,139022,2021-07-20 18:01:42
4988,31,Tamil Nadu,19919524,16351116,3568408,2021-07-20 18:01:42
4989,32,Telangana,13502037,10956059,2545978,2021-07-20 18:01:42
4990,33,Tripura,2874151,2163480,710671,2021-07-20 18:01:42
4991,34,Uttar Pradesh,41559223,34794693,6764530,2021-07-20 18:01:42
4992,35,Uttarakhand,5373777,4132892,1240885,2021-07-20 18:01:42
4993,36,West Bengal,26685478,18892232,7793246,2021-07-20 18:01:42
4994,37,Daman and Diu,262299,226057,36242,2021-07-20 18:01:42
4995,1,Andaman and Nicobar Islands,265754,184160,81594,2021-07-21 18:11:10
4996,2,Andhra Pradesh,19154817,14739379,4415438,2021-07-21 18:11:10
4997,3,Arunachal Pradesh,791295,642710,148585,2021-07-21 18:11:10
4998,4,Assam,9128219,7532329,1595890,2021-07-21 18:11:10
4999,5,Bihar,21549709,18282135,3267574,2021-07-21 18:11:10
5000,6,Chandigarh,711040,558850,152190,2021-07-21 18:11:10
5001,7,Chhattisgarh,10291464,8170833,2120631,2021-07-21 18:11:10
5002,8,Dadra and Nagar Haveli,326069,293738,32331,2021-07-21 18:11:10
5003,9,Delhi,9518884,7230289,2288595,2021-07-21 18:11:10
5004,10,Goa,1221997,994834,227163,2021-07-21 18:11:10
5005,11,Gujarat,30174789,23152218,7022571,2021-07-21 18:11:10
5006,12,Haryana,10827853,8709605,2118248,2021-07-21 18:11:10
5007,13,Himachal Pradesh,4684058,3594024,1090034,2021-07-21 18:11:10
5008,14,Jammu and Kashmir,5687736,4622017,1065719,2021-07-21 18:11:10
5009,15,Jharkhand,8469011,6932338,1536673,2021-07-21 18:11:10
5010,16,Karnataka,27957510,22399536,5557974,2021-07-21 18:11:10
5011,17,Kerala,17427952,12340361,5087591,2021-07-21 18:11:10
5012,18,Ladakh,247824,185298,62526,2021-07-21 18:11:10
5013,19,Lakshadweep,62989,49276,13713,2021-07-21 18:11:10
5014,20,Madhya Pradesh,25695476,21563261,4132215,2021-07-21 18:11:10
5015,21,Maharashtra,40217450,30819326,9398124,2021-07-21 18:11:10
5016,22,Manipur,1102219,979839,122380,2021-07-21 18:11:10
5017,23,Meghalaya,948045,807162,140883,2021-07-21 18:11:10
5018,24,Mizoram,773865,621289,152576,2021-07-21 18:11:10
5019,25,Nagaland,704472,577392,127080,2021-07-21 18:11:10
5020,26,Odisha,14920471,11512354,3408117,2021-07-21 18:11:10
5021,27,Puducherry,662515,529753,132762,2021-07-21 18:11:10
5022,28,Punjab,8261290,6615594,1645696,2021-07-21 18:11:10
5023,29,Rajasthan,29445345,23537218,5908127,2021-07-21 18:11:10
5024,30,Sikkim,615158,474356,140802,2021-07-21 18:11:10
5025,31,Tamil Nadu,20093881,16489572,3604309,2021-07-21 18:11:10
5026,32,Telangana,13517322,10961026,2556296,2021-07-21 18:11:10
5027,33,Tripura,2878597,2165745,712852,2021-07-21 18:11:10
5028,34,Uttar Pradesh,42034554,35196571,6837983,2021-07-21 18:11:10
5029,35,Uttarakhand,5405942,4150600,1255342,2021-07-21 18:11:10
5030,36,West Bengal,26778393,18951477,7826916,2021-07-21 18:11:10
5031,37,Daman and Diu,263069,226446,36623,2021-07-21 18:11:10
5032,1,Andaman and Nicobar Islands,270664,187006,83658,2021-07-22 18:16:00
5033,2,Andhra Pradesh,19324817,14818721,4506096,2021-07-22 18:16:00
5034,3,Arunachal Pradesh,798628,646129,152499,2021-07-22 18:16:00
5035,4,Assam,9337930,7696780,1641150,2021-07-22 18:16:00
5036,5,Bihar,21652372,18344999,3307373,2021-07-22 18:16:00
5037,6,Chandigarh,720736,563735,157001,2021-07-22 18:16:00
5038,7,Chhattisgarh,10341831,8207768,2134063,2021-07-22 18:16:00
5039,8,Dadra and Nagar Haveli,328988,296369,32619,2021-07-22 18:16:00
